Customer Name ,Customer Inventory ID ,Security Policy ,Technical Specification ,Server Name ,Server IP ,Operating System ,Section ID ,Section Heading ,System Value Parameter ,Description ,Agreed Value ,Current Value ,Output Result ,Severity ,Scandate ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.2 ,Configure SSH Server ,Ensure permissions on /etc/ssh/sshd_config are configured ,The file /etc/ssh/sshd_config and files ending in .conf in the /etc/ssh/sshd_config.d directory contain configuration specifications for sshd ,Permissions of 0600 and ownership of 0:0 ,"\n\n - File: ""/etc/ssh/sshd_config"":\n - Correct: mode (0600) owner (root) and group owner (root) configured ",OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.3 ,Configure SSH Server ,Ensure permissions on /etc/sysconfig/sshd are configured ,Restrict SSH configuration file access ,/etc/sysconfig/sshd must be owned by root and mode 0640 or more restrictive ,Owner=root Group=root Permissions=640 (compliant) ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.4 ,Configure SSH Server ,Ensure access to SSH private host key files is configured ,An SSH private key is one of two files used in SSH public key authentication ,Permissions of 0640 and ownership of root:ssh_keys ,"\n\n - File: ""/etc/ssh/ssh_host_ecdsa_key""\n - Correct: mode (0640) owner (root) and group owner (ssh_keys) configured\n - File: ""/etc/ssh/ssh_host_ed25519_key""\n - Correct: mode (0640) owner (root) and group owner (ssh_keys) configured\n - File: ""/etc/ssh/ssh_host_rsa_key""\n - Correct: mode (0640) owner (root) and group owner (ssh_keys) configured ",OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.5 ,Configure SSH Server ,Ensure access to SSH public host key files are configured ,An SSH public key is one of two files used in SSH public key authentication ,Permissions of 0644 and ownership of 0:0 ,"\n\n - File: ""/etc/ssh/ssh_host_ecdsa_key.pub""\n - Correct: mode (0644) owner (root) and group owner (root) configured\n - File: ""/etc/ssh/ssh_host_ed25519_key.pub""\n - Correct: mode (0644) owner (root) and group owner (root) configured\n - File: ""/etc/ssh/ssh_host_rsa_key.pub""\n - Correct: mode (0644) owner (root) and group owner (root) configured ",OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.20 ,Configure SSH Server ,Ensure sshd MaxStartups is configured ,The MaxStartups parameter specifies the maximum number of concurrent unauthenticated connections to the SSH daemon ,File /etc/ssh/sshd_config contains MaxStartups 10:30:60 ,maxstartups 10:30:100 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.6 ,Configure SSH Server ,Ensure sshd access is configured ,There are several options available to limit which users and group can access the system via SSH ,Sshd access is configured ,Sshd access is not configured ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.9 ,Configure SSH Server ,Ensure sshd ClientAliveInterval and ClientAliveCountMax are configured ,The two options ClientAliveInterval and ClientAliveCountMax control the timeout of SSH sessions ,Sshd ClientAliveInterval and ClientAliveCountMax are configured ,Sshd ClientAliveInterval is not configured ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.1.9 ,Configure SSH Server ,Ensure sshd ClientAliveInterval and ClientAliveCountMax are configured ,The two options ClientAliveInterval and ClientAliveCountMax control the timeout of SSH sessions ,Sshd ClientAliveInterval and ClientAliveCountMax are configured ,clientalivecountmax 3 ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.2.1 ,Configure privilege escalation ,Ensure Sudo is installed ,Sudo allows a permitted user to execute a command as the superuser or another user as specified by the security policy ,Sudo is installed ,Package sudo is installed Output : sudo-1.9.5p2-1.el8_9.x86_64 ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.2.2 ,Configure privilege escalation ,Ensure sudo commands use pty ,Sudo can be configured to run only from a pseudo terminal (pseudo-pty) ,Set use_pty on ,Use_pty on is not set ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.2.3 ,Configure privilege escalation ,Ensure sudo log file exists ,The default logfile entry sets the path to the sudo log file ,Sudo log file exists ,Sudo log file does not exists ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.2.5 ,Configure privilege escalation ,Ensure re-authentication for privilege escalation is not disabled globally ,The operating system must be configured so that users must re-authenticate for privilege escalation ,!authenticate is not used in the sudoers configuration files ,!authenticate is not used in the sudoers configuration files ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.2.6 ,Ensure sudo timestamp_timeout is configured ,Ensure sudo timestamp_timeout is configured ,Limiting sudo authentication caching time reduces risk of privilege misuse from unattended sessions ,timestamp_timeout should be set to 15 minutes or less ,sudo timestamp_timeout not set correctly (current=Not Set) ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.2.7 ,Configure privilege escalation ,Ensure access to the su command is restricted ,The su command allows a user to run a command or shell as another user ,Access to the su command is restricted ,Access to the su command is not restricted ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.3.1 ,Configure pam_pwhistory moddule ,Ensure password history remember is configured ,The /etc/security/opasswd file stores the users old passwords and can be checked to ensure that users are not recycling recent passwords ,Password history remember is configured ,Password history remember is not configured ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.3.2 ,Configure pam_pwhistory module ,Ensure password history is enforced for the root user ,If the pwhistory enforce_for_root option is enabled the module will enforce password history for the root user as well ,Password history is enforced for the root user ,Password history is not enforced for the root user ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.3.3 ,Configure pam_pwhistory module ,Ensure pam_pwhistory includes use_authtok ,Use_authtok - When password changing enforce the module to set the new password to the one provided by a previously stacked password module ,Pam_pwhistory includes use_authtok ,Pam_pwhistory does not includes use_authtok Output : Entry not found - /etc/pam.d/password-auth:password required pam_pwhistory.so use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.3.3 ,Configure pam_pwhistory module ,Ensure pam_pwhistory includes use_authtok ,Use_authtok - When password changing enforce the module to set the new password to the one provided by a previously stacked password module ,Pam_pwhistory includes use_authtok ,Pam_pwhistory does not includes use_authtok Output : Entry not found - /etc/pam.d/system-auth:password required pam_pwhistory.so use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Output should be similar to = /etc/pam.d/password-auth:auth sufficient pam_unix.so ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Pam_unix does not include nullok for line /etc/pam.d/password-auth:account required pam_unix.so ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Output should be similar to = /etc/pam.d/password-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Pam_unix does not include nullok for line /etc/pam.d/password-auth:session required pam_unix.so ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Output should be similar to = /etc/pam.d/system-auth:auth sufficient pam_unix.so ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Pam_unix does not include nullok for line /etc/pam.d/system-auth:account required pam_unix.so ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Output should be similar to = /etc/pam.d/system-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.1 ,Configure pam_unix module ,Ensure pam_unix does not include nullok ,The nullok argument overrides the default action of pam_unix.so to not permit the user access to a service if their official password is blank ,Pam_unix does not include nullok ,Pam_unix does not include nullok for line /etc/pam.d/system-auth:session required pam_unix.so ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.2 ,Configure pam_unix module ,Ensure pam_unix does not include remember ,The remember=n argument saves the last n passwords for each user in /etc/security/opasswd in order to force password change history and keep the user from alternating between the same password too frequently ,Pam_unix does not include remember ,Output should be similar to = /etc/pam.d/password-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.2 ,Configure pam_unix module ,Ensure pam_unix does not include remember ,The remember=n argument saves the last n passwords for each user in /etc/security/opasswd in order to force password change history and keep the user from alternating between the same password too frequently ,Pam_unix does not include remember ,Output should be similar to = /etc/pam.d/system-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.3 ,Configure pam_unix module ,Ensure pam_unix includes a strong password hashing algorithm ,A cryptographic hash function converts an arbitrary-length input into a fixed length output ,Pam_unix includes a strong password hashing algorithm ,Output should be similar to = /etc/pam.d/password-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.3 ,Configure pam_unix module ,Ensure pam_unix includes a strong password hashing algorithm ,A cryptographic hash function converts an arbitrary-length input into a fixed length output ,Pam_unix includes a strong password hashing algorithm ,Output should be similar to = /etc/pam.d/system-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.4 ,Configure pam_unix module ,Ensure pam_unix includes use_authtok ,Use authtok - When password changing enforce the module to set the new password to the one provided by a previously stacked password module ,Pam_unix includes use_authtok ,Output should be similar to = /etc/pam.d/password-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.4.4 ,Configure pam_unix module ,Ensure pam_unix includes use_authtok ,Use authtok - When password changing enforce the module to set the new password to the one provided by a previously stacked password module ,Pam_unix includes use_authtok ,Output should be similar to = /etc/pam.d/system-auth:password sufficient pam_unix.so sha512 shadow use_authtok ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.4.3.2 ,Configure user default environment ,Ensure default user shell timeout is configured ,TMOUT is an environmental setting that determines the timeout of a shell in seconds ,Default user shell timeout is 900 seconds or less ,TMOUT is not configured or TMOUT is not set to 900 seconds or less or TMOUT is set to 0 Note : Review /etc/bashrc /etc/profile and all files ending in *.sh in the /etc/profile.d/ directory and remove or edit all TMOUT=_n_ entries to follow local site policy. TMOUT should not exceed 900 or be equal to 0. Configure TMOUT in one of the following files: A file in the /etc/profile.d/ directory ending in .sh or in file /etc/profile or in file /etc/bashrc ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.4.3.3 ,User Environment ,Ensure system-wide umask is configured ,Restrict default file permissions to prevent unauthorized access ,umask must be 027 or more restrictive (e.g. 077) , No umask found in /etc/profile.d/*.sh ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.2.1.2 ,Configure Software and Patch Management ,Ensure gpgcheck is globally activated ,The gpgcheck option found in the main section of the /etc/dnf/dnf.conf and individual /etc/yum.repos.d/* files determines if RPM packages signature is checked prior to its installation ,Ensure gpgcheck is globally activated how implemented set gpgcheck=1 in /etc/dnf/dnf.conf do not override in /etc/yum.repos.d ,gpgcheck=1 ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.2.1.2 ,Configure Software and Patch Management ,Ensure gpgcheck is globally activated ,The gpgcheck option found in the main section of the /etc/dnf/dnf.conf and individual /etc/yum.repos.d/* files determines if RPM packages signature is checked prior to its installation ,Ensure gpgcheck is globally activated how implemented set gpgcheck=1 in /etc/dnf/dnf.conf do not override in /etc/yum.repos.d ,Gpgcheck is globally activated no instances of entries starting with gpgcheck returned set to 0 nor there are any invalid (non-boolean) values ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.1 ,Configure Integrity Checking ,Ensure AIDE is installed ,AIDE is an intrusion detection tool that uses predefined rules to check the integrity of files and directories in the Linux operating system ,Install AIDE ,AIDE is not installed Output : package aide is not installed ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.2 ,Configure Integrity Checking ,Ensure filesystem integrity is regularly checked ,Periodic checking of the filesystem integrity is needed to detect changes to the filesystem ,Run AIDE daily ,Neither cron job is scheduled to run the aide check daily nor the aidecheck.service and aidecheck.timer is found enabled and active to run the aide check daily ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.3 ,Configure Integrity Checking ,Ensure cryptographic mechanisms are used to protect the integrity of audit tools ,Audit tools include custom queries and report generators ,Cryptographic mechanisms are used to protect the integrity of audit tools ,Not included: /sbin/auditctl p+i+n+u+g+s+b+acl+xattrs+sha512 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.3 ,Configure Integrity Checking ,Ensure cryptographic mechanisms are used to protect the integrity of audit tools ,Audit tools include custom queries and report generators ,Cryptographic mechanisms are used to protect the integrity of audit tools ,Not included: /sbin/auditd p+i+n+u+g+s+b+acl+xattrs+sha512 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.3 ,Configure Integrity Checking ,Ensure cryptographic mechanisms are used to protect the integrity of audit tools ,Audit tools include custom queries and report generators ,Cryptographic mechanisms are used to protect the integrity of audit tools ,Not included: /sbin/ausearch p+i+n+u+g+s+b+acl+xattrs+sha512 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.3 ,Configure Integrity Checking ,Ensure cryptographic mechanisms are used to protect the integrity of audit tools ,Audit tools include custom queries and report generators ,Cryptographic mechanisms are used to protect the integrity of audit tools ,Not included: /sbin/aureport p+i+n+u+g+s+b+acl+xattrs+sha512 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.3 ,Configure Integrity Checking ,Ensure cryptographic mechanisms are used to protect the integrity of audit tools ,Audit tools include custom queries and report generators ,Cryptographic mechanisms are used to protect the integrity of audit tools ,Not included: /sbin/autrace p+i+n+u+g+s+b+acl+xattrs+sha512 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,6.1.3 ,Configure Integrity Checking ,Ensure cryptographic mechanisms are used to protect the integrity of audit tools ,Audit tools include custom queries and report generators ,Cryptographic mechanisms are used to protect the integrity of audit tools ,Not included: /sbin/augenrules p+i+n+u+g+s+b+acl+xattrs+sha512 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.4.1 ,Configure Secure Boot Settings ,Ensure bootloader password is set ,Setting the boot loader password will require that anyone rebooting the system must enter a password before being able to set command line boot parameters ,Bootloader password is set ,Bootloader password is not set ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.4.2 ,Configure Secure Boot Settings ,Ensure permissions on bootloader config are configured ,The grub files contain information on boot settings and passwords for unlocking boot options ,Only root has read & write permissions to bootloader files ,"\n - File: ""/boot/grub2/grubenv""\n - Is correctly mode: ""0600"" which is mode: ""600"" or more restrictive\n - Is correctly owned by user: ""root""\n - Is correctly group-owned by group: ""root"" - File: ""/boot/grub2/grub.cfg""\n - Is correctly mode: ""0600"" which is mode: ""600"" or more restrictive\n - Is correctly owned by user: ""root""\n - Is correctly group-owned by group: ""root""\n ",OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.1 ,Ensure core file size is configured ,Ensure core file size is configured ,Core dumps may contain sensitive data and should be restricted to prevent information disclosure ,Set '* hard core 0' and fs.suid_dumpable = 0 ,Missing configuration: core dump restrictions not fully set ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.2 ,Kernel Hardening ,Ensure fs.protected_hardlinks is configured ,Protect against hardlink attacks ,fs.protected_hardlinks must be set to 1 , Persistent setting missing ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.4 ,Kernel Hardening ,Ensure fs.suid_dumpable is configured ,Disable core dumps for setuid programs ,fs.suid_dumpable must be set to 0 , Persistent setting missing ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.5 ,Kernel Hardening ,Ensure kernel.dmesg_restrict is configured ,Restrict access to kernel logs to prevent information leakage ,kernel.dmesg_restrict must be set to 1 (runtime and persistent) , Runtime value incorrect (kernel.dmesg_restrict=0) No persistent setting found for kernel.dmesg_restrict=1 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
